% Model,RI.mph
% Version,COMSOL 5.3.1.180
% Date,"Feb 14 2018, 13:46"
% Table,Table 1 - 
% Time (s),"Temperature (W), Probe Pint","Temperature (degC), average_fuel_temp_probe","Temperature (degC), average_flibe_temp_probe","Temperature (degC), max fuel temp","Temperature (degC), max flibe temp","Temperature (degC), Tp11","Temperature (degC), Tp12","Temperature (degC), Tp13","Temperature (degC), Tp14","Temperature (degC), Tp21","Temperature (degC), Tp22","Temperature (degC), Tp23","Temperature (degC), Tp24","Temperature (degC), Tp31","Temperature (degC), Tp32","Temperature (degC), Tp33","Temperature (degC), Tp34","Temperature (degC), Tp4"
78,7.904963785584374E7,1025.8295682557732,762.043941625326,1372.3632907577712,958.865430583306,1177.9949936434618,1173.0242203377684,1168.1901939371423,1159.3446305500083,1045.227861771676,1040.256716650818,1035.4223286972738,1026.5761038007513,915.8474385148533,910.8759806665759,906.0412886189109,897.1945071967849,879.7881229390199
79,7.910687931610006E7,1026.0381098676094,762.0472647203329,1372.720166892581,958.7327516804065,1178.362931314528,1173.3885204832663,1168.5509570833055,1159.6989223253381,1045.4468608209922,1040.4721043011932,1035.6342047549879,1026.7815549815805,915.9402775124976,910.9652319509017,906.1270513431808,897.2738870959121,879.8529243112431
80,7.915873531565829E7,1026.2424707864166,762.0582366867899,1373.068283796414,958.5976568053385,1178.7157116694807,1173.7380027181357,1168.897232354991,1160.0393300866508,1045.6606180752974,1040.68258846537,1035.841506296042,1026.9830335533097,916.0367332817044,911.0584370921075,906.2170957039915,897.3581483486156,879.9236825777213
81,7.92052058545185E7,1026.4426510121943,762.0768575246965,1373.4076414692704,958.4601459581019,1179.053334708325,1174.0726670423774,1169.2290197521997,1160.3658538339437,1045.8691335345952,1040.888169143347,1036.0442333204378,1027.1805395159395,916.1368058224704,911.1555960901959,906.3114217013461,897.4472909548991,880.0003977384507
82,7.924629093268055E7,1026.6386505449423,762.1031272340532,1373.7382399111507,958.3202191386966,1179.3758004310566,1174.3925134559904,1169.5463192749326,1160.67849356722,1046.0724071988793,1041.0888463351212,1036.2423858281745,1027.3740728694688,916.2404951347995,911.2567089451683,906.4100293352395,897.5413149147604,880.0830697934324
83,7.928199055014437E7,1026.8304693846603,762.13704581486,1374.060079122054,958.1778763471226,1179.683108837677,1174.6975419589762,1169.84913092319,1160.977249286479,1046.2704390681529,1041.2846200407007,1036.4359638192527,1027.5636336139014,916.3478012186896,911.3617756570189,906.5129186056757,897.6402202282003,880.1716987426668
84,7.931280282038718E7,1027.0179377853924,762.1776788248095,1374.3735056179344,958.0369639217964,1179.9757777425566,1174.988239237544,1170.1379111111805,1161.262522010913,1046.4631773831961,1041.4754073130898,1036.6248540167571,1027.7490529696279,916.458075754699,911.4701166960609,906.6193796311765,897.743241569004,880.2654357743019
85,7.933977607498518E7,1027.2006984991353,762.2230596329617,1374.6792486776235,957.9055768816212,1180.2548969398435,1175.265629573396,1170.4136204100446,1161.5351557270842,1046.6505132113425,1041.6610335817359,1036.8088180176533,1027.9299757224326,916.5699542871874,911.580301921433,906.7279183923964,897.8487682286203,880.3624944755855
86,7.936187620931548E7,1027.3791039256644,762.2751281810241,1374.9765889193636,957.7757300655463,1180.5193914250322,1175.5287025854,1170.6753112845981,1161.7943179022095,1046.8325540069277,1041.841671048091,1036.9880909895992,1028.106752265905,916.6847827547084,911.6937420654907,906.840008633281,897.9583890566065,880.4646370157858
87,7.938249414788398E7,1027.5523820916615,762.3274297059264,1375.2679364653245,957.6690687841341,1180.7737646924188,1175.7817493338907,1170.9270682179654,1162.0437150385205,1047.009306418946,1042.0171137701932,1037.1622602609114,1028.2785916841535,916.7980826745383,911.8057461719828,906.9507527822244,898.0668282247542,880.5659879210847
88,7.940147081282702E7,1027.720569212578,762.3802670188664,1375.553178249856,957.5845775946208,1181.0178054703415,1176.0245685130835,1171.1686995954883,1162.2831732535114,1047.1807701354724,1042.187371409364,1037.3313451911881,1028.4455310812796,916.9100641449774,911.9165343069413,907.0603805981699,898.1743332370967,880.6668228265845
89,7.941818110629399E7,1027.88380759735,762.4348300190956,1375.8318699804981,957.5182663058071,1181.2506835649724,1176.2563690901566,1171.3994524656846,1162.5120092743518,1047.3469439308033,1042.3524819298423,1037.4954218541293,1028.6077162581773,917.021552749107,912.0269712217522,907.1697949208839,898.2818766628726,880.768224842819
90,7.943262502828471E7,1028.0420972459792,762.4911187066115,1376.1040116572512,957.4701349176934,1181.472398976306,1176.4771510651044,1171.619326828556,1162.7302231010422,1047.5078278049377,1042.5124453316284,1037.654490249738,1028.7651472148468,917.1325484869334,912.1370569164161,907.2789957503641,898.3894585020836,880.8701939697911
91,7.944480257879896E7,1028.1954381584683,762.549133081419,1376.3696032801145,957.4401834302795,1181.6829517043452,1176.6869144379307,1171.8283226841027,1162.9378147335829,1047.6634217578758,1042.6672616147252,1037.8085503780103,1028.917823951289,917.2430513584528,912.2467913909335,907.3879830866125,898.4970787547278,880.9727302074981
92,7.945522028161019E7,1028.344182386823,762.6081450533701,1376.6289536813192,957.4248712036402,1181.8838348737513,1176.887120320444,1172.0278700145022,1163.1361571939265,1047.8141588916478,1042.8173320707647,1037.9579725978547,1029.0660601631498,917.3526077508003,912.3556894137015,907.4962409515928,898.6041653883252,881.0751613982203
93,7.946370386260775E7,1028.488208804345,762.6684051285066,1376.8819566043276,957.4254164271416,1182.0745347614043,1177.077266003841,1172.2174768213827,1163.324778081385,1047.9598901935638,1042.9625186317112,1038.1026294839157,1029.2097479205872,917.4613737336089,912.4639179330662,907.6039468722398,898.7109152158538,881.177718803932
94,7.947066686714758E7,1028.6276525056273,762.7292265855593,1377.1289396226093,957.441564250615,1182.2560006379977,1177.2582747089596,1172.3980409954424,1163.5045289433679,1048.1008309593426,1043.1030106242492,1038.24268511134,1029.3490051340218,917.5689089679571,912.5710107350482,907.7106094744612,898.8167907682545,881.2797855127086
95,7.947769974771094E7,1028.7631570025915,762.7880434533844,1377.3711011725045,957.470189780956,1182.4321028108398,1177.4339164875714,1172.5732351019647,1163.6789039825212,1048.2379217311059,1043.239648714496,1038.378883028885,1029.4843977282926,917.6735769076694,912.6752318097552,907.8143960320066,898.9197823113306,881.3790443872412
96,7.948398100441031E7,1028.8943899087108,762.8461811063834,1377.6078222381489,957.5129070867171,1182.600842190328,1177.6022440340257,1172.7411621889778,1163.8460983746727,1048.3706767004041,1043.3719986819228,1038.510839179039,1029.6156333921263,917.7762228609298,912.7774778403281,907.916253183913,899.0209279121947,881.4766922743792
97,7.948951063724563E7,1029.0213512239884,762.903639544555,1377.839102819541,957.5697161678983,1182.7622187764619,1177.7632573483202,1172.9018222564841,1164.0061121198237,1048.4990958672429,1043.500060526525,1038.638553561801,1029.7427121255218,917.8768468277391,912.8777488267698,908.0161809301841,899.1202275708494,881.572729174122
98,7.949428864621699E7,1029.1440409484208,762.9604187679032,1378.064942916682,957.6406170244994,1182.9162325692432,1177.9169564304561,1173.0552153044819,1164.1589452179746,1048.6231792316198,1043.6238342483061,1038.7620261771744,1029.8656339284762,917.9754488080986,912.9760447690791,908.114179270815,899.2176812872921,881.6671550864688
99,7.949851980491054E7,1029.2625494174508,763.0162026533648,1378.285499829562,957.7251274454906,1183.0633822239606,1178.0638270358481,1173.201814544323,1164.3050479133371,1048.7430552403634,1043.7434354446186,1038.88136012745,1029.9844788988198,918.0718312117436,913.0721552757904,908.210025366158,899.3130435476324,881.7596855968071
100,7.950267104688783E7,1029.3770826178334,763.0702703635042,1378.5011322404039,957.8221478724864,1183.2048047959165,1178.2049768049392,1173.3426990129346,1164.4454468721801,1048.859016783485,1043.8591277055239,1038.9967905109306,1030.0994296790677,918.1655434848341,913.1656006032059,908.3032110876223,899.4057545205129,881.8496721706709
