% Model,OC.mph
% Version,COMSOL 5.3.1.201
% Date,"Feb 14 2018, 17:15"
% Table,Table 1 - 
% Time (s),"Temperature (W), Probe Pint","Temperature (degC), average_fuel_temp_probe","Temperature (degC), average_flibe_temp_probe","Temperature (degC), max fuel temp","Temperature (degC), max flibe temp","Temperature (degC), Tp1","Temperature (degC), Tp21","Temperature (degC), Tp22","Temperature (degC), Tp23","Temperature (degC), Tp24","Temperature (degC), Tp3"
143,4.578523752033183E8,725.646234236031,633.4142956963136,1912.5044813766044,1051.3206882886097,724.0453761256475,730.2033502931386,728.3833871994474,726.6134927495633,724.0465460128039,720.5852530354988
144,4.577264442310392E8,725.7027668734966,633.4482267863011,1913.009045507722,1051.63465756818,724.1014295286755,730.2612472628127,728.4407393122204,726.6703149832631,724.102599725791,720.6402704281525
145,4.576005132587527E8,725.7592995109801,633.4821578762188,1913.5136096388405,1051.94862684775,724.1574829317466,730.319144232507,728.4980914250083,726.7271372169869,724.158653438763,720.6952878207827
146,4.574745822865023E8,725.8158321484385,633.5160889662465,1914.0181737699586,1052.2625961273202,724.2135363347693,730.3770412021744,728.555443537813,726.7839594507202,724.2147071517579,720.7503052134028
147,4.5734865131425035E8,725.8723647859123,633.5500200561955,1914.5227379010767,1052.5765654068905,724.2695897378107,730.4349381718272,728.6127956505477,726.8407816844514,724.2707608647884,720.8053226060402
148,4.572227203420008E8,725.9288974233914,633.5839511461746,1915.0273020321947,1052.8905346864603,724.3256431408828,730.492835141535,728.6701477633427,726.8976039181722,724.3268145777582,720.8603399986573
149,4.570967893696886E8,725.9854300608571,633.6178822361084,1915.5318661633128,1053.2045039660306,724.3816965439122,730.5507321111864,728.7274998761266,726.9544261518868,724.3828682907572,720.9153573912962
150,4.5697085839743143E8,726.0419626983444,633.65181332609,1916.0364302944308,1053.518473245601,724.4377499469704,730.6086290808931,728.7848519889152,727.0112483856005,724.4389220037301,720.9703747839036
151,4.568449274251497E8,726.0984953358233,633.685744416064,1916.540994425549,1053.8324425251708,724.4938033500096,730.666526050593,728.8422041016736,727.0680706193492,724.4949757167359,721.0253921765512
152,4.567189964528978E8,726.1550279732943,633.719675506022,1917.045558556667,1054.146411804741,724.5498567530215,730.724423020249,728.8995562144827,727.1248928530771,724.5510294297524,721.0804095691791
153,4.565930654806271E8,726.2115606107731,633.7536065959979,1917.550122687785,1054.4603810843114,724.605910156092,730.7823199899086,728.9569083272669,727.1817150868023,724.6070831427294,721.1354269618209
154,4.564671345083676E8,726.268093248255,633.7875376859405,1918.054686818903,1054.7743503638812,724.661963559147,730.8402169596146,729.0142604400459,727.2385373205373,724.6631368557114,721.1904443544696
155,4.563412035361253E8,726.324625885735,633.8214687759271,1918.5592509500211,1055.0883196434515,724.7180169621909,730.8981139292615,729.0716125527939,727.2953595542657,724.7191905687201,721.2454617470773
156,4.5621527256382143E8,726.3811585231956,633.8553998658733,1919.0638150811396,1055.4022889230218,724.7740703652206,730.9560108989486,729.1289646656074,727.3521817879657,724.7752442817372,721.3004791397354
157,4.5608934159157634E8,726.4376911606964,633.8893309558753,1919.5683792122572,1055.7162582025921,724.8301237683025,731.0139078686348,729.1863167784082,727.4090040217042,724.8312979947293,721.3554965323369
158,4.559634106192711E8,726.4942237981464,633.9232620458279,1920.0729433433758,1056.0302274821624,724.8861771713208,731.0718048382747,729.2436688911624,727.4658262554158,724.8873517077025,721.4105139249817
159,4.5583747964701396E8,726.5507564356237,633.9571931357954,1920.5775074744934,1056.3441967617323,724.9422305743751,731.1297018079715,729.3010210039446,727.5226484891556,724.9434054206974,721.4655313175867
160,4.557115486747747E8,726.6072890730954,633.9911242257735,1921.0820716056114,1056.6581660413026,724.9982839774219,731.187598777673,729.3583731167265,727.5794707228647,724.9994591336783,721.5205487102581
161,4.555856177025477E8,726.6638217105783,634.0250553157368,1921.58663573673,1056.972135320873,725.0543373804613,731.2454957473217,729.4157252295126,727.6362929566114,725.0555128466793,721.5755661028757
162,4.5576922061566824E8,726.6666142951251,634.0383449131759,1921.739731767464,1057.032321188109,725.0574577315397,731.2475767354969,729.4180969557531,727.6389474711862,725.0585775694688,721.5790293074408
163,4.5599227483225083E8,726.6625574999443,634.0490036717272,1921.8480318151278,1057.0601613675576,725.0538315582604,731.242543758681,729.4134612169236,727.6346980982578,725.0548886383094,721.5759217292463
164,4.562153290489158E8,726.658500704736,634.0596624302425,1921.9563318627916,1057.0880015470066,725.0502053849747,731.2375107818895,729.4088254780315,727.6304487253441,725.0511997071469,721.5728141510695
165,4.564383832655288E8,726.6544439095343,634.07032118879,1922.0646319104562,1057.115841726455,725.046579211679,731.2324778050574,729.4041897391406,727.6261993523984,725.0475107759931,721.5697065728781
166,4.56661437482114E8,726.6503871143444,634.0809799473361,1922.17293195812,1057.1436819059036,725.0429530383806,731.2274448282145,729.399554000278,727.6219499794572,725.0438218448742,721.5665989947174
167,4.568844916987896E8,726.6463303191002,634.091638705864,1922.2812320057842,1057.1715220853525,725.0393268650989,731.2224118514014,729.3949182613891,727.6177006065435,725.0401329137202,721.5634914164987
168,4.571075459153992E8,726.6422735239245,634.102297464406,1922.3895320534484,1057.199362264801,725.0357006918169,731.2173788745918,729.3902825225387,727.6134512336289,725.0364439826034,721.5603838383385
169,4.573306001319889E8,726.6382167287031,634.1129562229734,1922.4978321011122,1057.22720244425,725.0320745185395,731.2123458977713,729.3856467836421,727.609201860714,725.0327550514356,721.5572762601547
170,4.575536543486203E8,726.6341599335093,634.1236149814828,1922.6061321487764,1057.2550426236985,725.0284483452344,731.2073129209529,729.3810110447466,727.6049524877789,725.0290661203095,721.5541686819433
171,4.5777670856517905E8,726.630103138286,634.1342737400296,1922.7144321964406,1057.282882803147,725.0248221719439,731.2022799441185,729.3763753058993,727.6007031148708,725.02537718916,721.5510611037716
172,4.57999762781864E8,726.6260463430934,634.1449324985614,1922.8227322441044,1057.310722982596,725.0211959986403,731.1972469673038,729.3717395670021,727.5964537419266,725.0216882580197,721.547953525581
173,4.58222816998486E8,726.6219895478748,634.155591257121,1922.9310322917686,1057.3385631620445,725.0175698253969,731.1922139904833,729.367103828137,727.5922043690056,725.0179993268603,721.5448459474084
174,4.584458712151517E8,726.6179327526845,634.1662500156261,1923.0393323394328,1057.366403341493,725.0139436520822,731.1871810136893,729.3624680892898,727.5879549960689,725.0143103957078,721.5417383691769
175,4.586689254316798E8,726.6138759574694,634.1769087741909,1923.1476323870966,1057.394243520942,725.0103174787984,731.1821480368621,729.3578323503782,727.5837056231359,725.01062146457,721.5386307910301
176,4.5889197964830804E8,726.609819162238,634.1875675327194,1923.2559324347612,1057.4220837003904,725.0066913055126,731.1771150600259,729.3531966115299,727.5794562502147,725.0069325334239,721.5355232128521
177,4.5911503386496645E8,726.605762367069,634.198226291282,1923.364232482425,1057.449923879839,725.0030651322074,731.1720820832325,729.3485608726162,727.5752068772724,725.0032436022974,721.5324156346404
178,4.5933808808157945E8,726.6017055718544,634.2088850498104,1923.4725325300888,1057.477764059288,724.9994389589559,731.167049106374,729.3439251337211,727.5709575043566,724.9995546711133,721.5293080564539
179,4.595611422981747E8,726.5976487766281,634.2195438083196,1923.5808325777534,1057.5056042387364,724.9958127856507,731.1620161295826,729.3392893948662,727.5667081314352,724.9958657400106,721.5262004782809
180,4.597841965147646E8,726.5935919814336,634.2302025668826,1923.6891326254172,1057.5334444181854,724.9921866123942,731.1569831527469,729.334653656016,727.5624587585245,724.992176808845,721.5230929000884
181,4.60007250731401E8,726.5895351862209,634.2408613254079,1923.797432673081,1057.5612845976339,724.9885604390884,731.1519501759753,729.3300179171484,727.5582093856067,724.9884878777202,721.5199853219143
182,4.59999826977568E8,726.6128602908805,634.2502048127079,1924.003374474708,1057.5763623436892,725.0115475006576,731.1761609412195,729.3538727268806,727.5817179962312,725.0114943306727,721.5423682496437
183,4.599630279055363E8,726.639675325717,634.2593806635205,1924.2217610995003,1057.5898134677282,725.0379265230346,731.2040989357916,729.3813587684378,727.6087644703313,725.0379032146676,721.5680000419012
184,4.599262288334123E8,726.666490360499,634.2685565143169,1924.4401477242918,1057.6032645917671,725.0643055454125,731.2320369302745,729.4088448099943,727.6358109444725,725.0643120986665,721.5936318341907
185,4.598894297613992E8,726.6933053953038,634.2777323651194,1924.6585343490838,1057.616715715806,725.0906845678234,731.2599749248635,729.4363308515505,727.6628574185694,725.0907209826402,721.6192636264553
186,4.598526306893871E8,726.7201204301323,634.2869082159365,1924.8769209738757,1057.630166839845,725.1170635901929,731.2879129193626,729.4638168931168,727.689903892717,725.117129866645,721.6448954187913
187,4.598158316173423E8,726.7469354649418,634.2960840667371,1925.0953075986672,1057.643617963884,725.1434426126009,731.3158509139345,729.4913029346147,727.7169503668256,725.1435387506397,721.670527211029
188,4.597790325453012E8,726.773750499734,634.3052599175479,1925.3136942234596,1057.657069087923,725.169821634974,731.3437889084485,729.5187889762033,727.7439968409502,725.1699476346345,721.6961590033311
189,4.5974223347325844E8,726.8005655345856,634.3144357683708,1925.5320808482516,1057.670520211962,725.1962006573482,731.3717269029642,729.5462750177477,727.7710433150489,725.1963565186236,721.7217907956048
190,4.59705434401248E8,726.8273805693849,634.323611619154,1925.750467473043,1057.6839713360005,725.2225796797476,731.3996648975051,729.5737610592923,727.7980897891899,725.2227654026476,721.7474225879143
191,4.596686353291892E8,726.8541956041917,634.3327874699546,1925.968854097835,1057.6974224600394,725.2489587021325,731.4276028920492,729.6012471008263,727.8251362633039,725.249174286632,721.7730543802315
192,4.5963183625719297E8,726.8810106389848,634.3419633207989,1926.187240722627,1057.7108735840784,725.2753377245072,731.455540886555,729.6287331424,727.8521827374104,725.2755831706404,721.7986861725055
193,4.59595037185122E8,726.9078256737984,634.3511391715949,1926.4056273474189,1057.7243247081174,725.3017167468811,731.4834788811078,729.6562191839478,727.8792292115687,725.3019920546297,721.824317964813
194,4.5955823811307794E8,726.9346407086325,634.3603150223844,1926.6240139722108,1057.7377758321563,725.3280957692958,731.5114168756286,729.6837052255049,727.9062756856667,725.3284009386272,721.8499497571127
195,4.5952143904103595E8,726.9614557434179,634.3694908732164,1926.8424005970023,1057.7512269561953,725.3544747916766,731.5393548701782,729.711191267059,727.9333221598154,725.3548098226154,721.8755815493638
196,4.59484639969044E8,726.9882707782496,634.3786667240305,1927.0607872217943,1057.7646780802343,725.3808538140468,731.56729286473,729.7386773085796,727.9603686339142,725.3812187066171,721.9012133416633
197,4.5944784089696485E8,727.0150858130727,634.3878425748171,1927.2791738465862,1057.7781292042732,725.4072328364372,731.5952308592239,729.7661633501366,727.9874151080352,725.407627590609,721.9268451339475
198,4.5941104182492006E8,727.0419008478747,634.3970184256252,1927.4975604713782,1057.7915803283117,725.43361185882,731.623168853777,729.7936493917018,728.0144615821737,725.434036474603,721.9524769262667
199,4.593742427529005E8,727.0687158827021,634.4061942764519,1927.71594709617,1057.8050314523507,725.4599908812245,731.6511068483152,729.8211354332216,728.0415080562761,725.4604453586015,721.9781087185675
200,4.593374436808437E8,727.0955309175043,634.41537012728,1927.934333720962,1057.8184825763901,725.4863699036074,731.679044842854,729.8486214748127,728.068554530402,725.4868542425982,722.0037405108474
