% Model:              
% Version:            COMSOL 5.2.1.229
% Date:               Jan 30 2017, 18:25
% Dimension:          2
% Nodes:              4862
% Expressions:        16
% Description:        power density, Dependent variable Tp4, Dependent variable Flux1, Dependent variable Flux2, Dependent variable Flux3, Dependent variable Flux4, Dependent variable Flux5, Dependent variable Flux6, Dependent variable Flux7, Dependent variable Flux8, Dependent variable Conc1, Dependent variable Conc2, Dependent variable Conc3, Dependent variable Conc4, Dependent variable Conc5, Dependent variable Conc6
% Length unit:        m
% r                       z                        Pdensity (W/m^3)         Tp4 (K)                  Flux1 (1/(m^2*s))        Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.11                      2.4099999999999997       5.062640685009861E-11    1356.6458965330644       0.5242102127357116       2.311655192685782        3.545366487037318        1.1454247222441105       1.011511645988489        1.6385303499831083       1.979148067999267        0.5297536509578962       0.06520480210949227      0.13349520504176032      0.037382489969671015     0.03681956269535679      0.002532782534561955     1.391105758021966E-4
0.13                      2.4099999999999997       5.0523120069317466E-11   1355.3396301084508       0.5221693266021772       2.2975469721022517       3.5147073033205483       1.1353453297761997       1.0056833659313382       1.635270529702599        1.977300151826714        0.5294232453883075       0.06590666702825193      0.13493214830683004      0.03778487533756983      0.037215888710372506     0.0025600454224221337    1.4060796295506405E-4
0.15000000000000002       2.4099999999999997       5.043220818238278E-11    1354.001631177174        0.5195675226405966       2.2800624829158287       3.478072969722843        1.1235525992191857       0.9988561609844582       1.6324570198780595       1.9765400244613665       0.5294495606402839       0.06625949601748213      0.13565450274604554      0.03798715531886259      0.037415122642067984     0.0025737505342037586    1.413607026653863E-4
0.17                      2.4099999999999997       5.034249292777046E-11    1352.5925375824352       0.5163246698288289       2.2592464966610493       3.4360021117118067       1.110218908669172        0.990956998535578        1.6297124240843495       1.9763195753513523       0.5296787628103232       0.06624472171877221      0.13562425500398023      0.03797868508269188      0.03740677995563952      0.0025731766487762714    1.4132918257585124E-4
0.19                      2.4099999999999997       5.0253974305480554E-11   1351.1123493242353       0.5124407681668743       2.2350990133379156       3.3884947292874426       1.0953442581261599       0.9819858785846988       1.6270367423214698       1.9766388044966727       0.5301108518984261       0.06586234413212227      0.13484140508063425      0.03775946462905772      0.037190860651087156     0.0025583237661396725    1.4051340268645895E-4
0.21000000000000002       2.4099999999999997       5.016665231551304E-11    1349.5610664025744       0.5079158176547329       2.2076200329464264       3.3355508224497497       1.078928647590149        0.9719428011318196       1.6244299745894204       1.977497711897327        0.5307458279045922       0.06511236325753227      0.1333059529760075       0.0373294939579601       0.036767364728410856     0.0025291918862939623    1.389133629972094E-4
0.23                      2.4099999999999997       5.0080177551863235E-11   1347.8835905659007       0.5029757578855225       2.1768963138921507       3.2766441554386767       1.0607632090013628       0.9611755240177319       1.6217265555462659       1.9789937744953094       0.5315742683123241       0.0646110401445133       0.13227958329770895      0.03704208098165007      0.03648427978384745      0.0025097187434617134    1.3784381988598407E-4
0.25                      2.4099999999999997       4.9995226667140964E-11   1346.130448926227        0.49747318690032777      2.142914199108058        3.212208579371289        1.040994685153524        0.9494472153715556       1.619078112272569        1.981062562064472        0.5326059429595587       0.06396270111583818      0.1309522247478858       0.03667038248012413      0.03611817853452435      0.002484534988351993     1.3646062704318414E-4
0.27                      2.4099999999999997       4.991213111958184E-11    1344.3410049431473       0.49126042393720537      2.1056268458222758       3.142608855733351        1.0197620054204515       0.9365282832846358       1.6166028819667677       1.9836401685983482       0.5338478428745086       0.06276600366006328      0.12850220010148986      0.035984305240565666     0.03544243264503773      0.002438051074329039     1.3390754403782011E-4
0.29000000000000004       2.4099999999999997       4.9830890909185845E-11   1342.5152586166612       0.4843374689961553       2.065034254034803        3.06784498452486         0.9970651698021459       0.9224187277569721       1.6143008646288617       1.986726594096939        0.5352999680571737       0.06102094777718859      0.12492950935852123      0.03498384926297469      0.03445704211538758      0.0023702670013928495    1.301845708698919E-4
0.31                      2.4099999999999997       4.9739312550085044E-11   1340.605452922342        0.47733422450772645      2.0215652678938376       2.9870950194876724       0.9724797660858676       0.9082148861477448       1.6112587242546064       1.990064535990344        0.5367735609571621       0.06091313448667263      0.12470878087138479      0.03492203894960937      0.034396162577667644     0.0023660791561670646    1.2995455761262258E-4
0.33                      2.4099999999999997       4.967146552638725E-11    1338.7324168718492       0.4699371553283874       1.973561875525646        2.8995733953156866       0.9461555723447259       0.8942996487314616       1.6081685505023868       1.9955002221273883       0.5387197759108008       0.06447384929871491      0.1319987095047181       0.036963428255914046     0.036406811456597236     0.0025043897712557018    1.3755113135789437E-4
0.35000000000000003       2.4099999999999997       4.963398576919762E-11    1336.8795102554272       0.4609481190217952       1.9205517571046766       2.807602825285739        0.9192405193805073       0.8783801064727328       1.6063560361523557       2.0026674606983814       0.5412396183770317       0.06741305312540621      0.1380162052229754       0.03864849981530018      0.038066508228463365     0.0026185587262547647    1.438217482987213E-4
0.37                      2.4099999999999997       4.967335084918271E-11    1335.3260657323867       0.4497015479200795       1.8608029210323764       2.7109961553862383       0.8918981695956756       0.860282096289568        1.607219553479859        2.0137443365792835       0.5450059114626282       0.06963828333943914      0.14257196728461966      0.03992424398543984      0.03932304150096079      0.0027049944493786247    1.4856914490682328E-4
0.39                      2.4099999999999997       4.979464444612398E-11    1334.0961589658675       0.4360343931088269       1.7941142522415108       2.6094786346719          0.8640532835331914       0.8396883252934217       1.6110797397463736       2.028917948994968        0.5501060589060944       0.07065294584303428      0.1446493078267804       0.0405059589763013       0.039895996689184726     0.0027444074892842628    1.507338671443511E-4
0.41000000000000003       2.4099999999999997       4.999852462269754E-11    1333.192983551706        0.4198819257722408       1.720482278122223        2.5031185653078825       0.8357651241426851       0.8163931708500257       1.618072313762989        2.048165443310995        0.5565488223865208       0.0701213004975296       0.14356085878450792      0.04020116199582158      0.03959578951889635      0.002723756524905684     1.4959963334955289E-4
0.43                      2.4099999999999997       5.028499137890334E-11    1332.6165394899008       0.4012441459103209       1.639906998674512        2.3919159472941853       0.8070336914241558       0.7903966329593788       1.6281972755297043       2.0714868195273652       0.5643342019039068       0.06804334730292505      0.13930662015780204      0.03900985304400065      0.03842241999009562      0.002643041556242886     1.4516644352242865E-4
0.45                      2.4099999999999997       5.0654342470273355E-11   1332.367861184525        0.38011819023845705      1.552352889196375        2.275869269791096        0.7777871375691717       0.761863313372064        1.6413740446238378       2.09891990343032         0.5734765706957824       0.06463947714500556      0.1323378029853496       0.03705838416563772      0.03650033746500925      0.0025108233360047784    1.3790448853897566E-4
