% Model,RI_new.mph
% Version,COMSOL 5.3.1.229
% Date,"May 4 2018, 15:14"
% Table,Table 1 - 
% Time (s),"Temperature (W), Probe Pint","Temperature (degC), average_fuel_temp_probe","Temperature (degC), average_flibe_temp_probe","Temperature (degC), max fuel temp","Temperature (degC), max flibe temp","Temperature (degC), Tp18","Temperature (degC), Tp218","Temperature (degC), Tp228","Temperature (degC), Tp238","Temperature (degC), Tp248","Temperature (degC), Tp38"
57,3.615400406763735E8,852.4088679984167,692.6657709815684,1475.5393080987265,837.8967177531594,751.0913418669842,786.1500798498158,785.0239796028126,783.9288586642816,751.0924445912393,748.951837583868
58,3.616807360929824E8,852.5039478466482,692.7352641535191,1475.377318545909,838.6460532411614,751.1318379196827,786.2141325948159,785.0872697418516,783.9914071600916,751.1327549553565,748.990176284088
59,3.618163276711344E8,852.5897617851612,692.7836866869546,1475.37849534512,839.2080303073091,751.1623209715771,786.266349298557,785.138784854049,784.0422399813773,751.1631297665057,749.0189127445163
60,3.6194734778537834E8,852.6672763286734,692.8132364321194,1475.525818831601,839.6021920589268,751.183835465493,786.3079645627603,785.1797531767462,784.0825791745712,751.1846053889532,749.0390485619495
61,3.6207836789965516E8,852.7447908721598,692.8427861771987,1475.6731423180822,839.9963538105447,751.2053499593761,786.349579826977,785.2207214994536,784.1229183677332,751.2060810113716,749.0591843794163
62,3.622093880139515E8,852.8223054156709,692.8723359223611,1475.8204658045638,840.3905155621625,751.2268644532879,786.3911950911928,785.2616898221637,784.1632575609198,751.2275566338159,749.0793201968734
63,3.623404081282238E8,852.8998199591584,692.901885667434,1475.9677892910445,840.7846773137804,751.2483789471638,786.4328103554061,785.3026581448829,784.2035967540663,751.2490322562468,749.099456014332
64,3.624714282425078E8,852.9773345026957,692.9314354125815,1476.115112777526,841.1788390653979,751.2698934410852,786.4744256196512,785.3436264675439,784.2439359472868,751.2705078786688,749.119591831772
65,3.626024483567773E8,853.0548490461698,692.9609851576956,1476.2624362640067,841.5730008170159,751.2914079349777,786.5160408838307,785.384594790254,784.2842751404763,751.2919835010913,749.1397276492457
66,3.6273346847102964E8,853.132363589683,692.9905349028226,1476.4097597504883,841.9671625686336,751.3129224288615,786.5576561480508,785.4255631129691,784.3246143336208,751.3134591235172,749.1598634667187
67,3.628644885853111E8,853.2098781331766,693.0200846479981,1476.5570832369694,842.3613243202516,751.3344369227451,786.5992714122655,785.466531435679,784.3649535268033,751.3349347459576,749.1799992841692
68,3.629955086995577E8,853.2873926767114,693.0496343930558,1476.7044067234506,842.7554860718693,751.3559514166415,786.6408866764533,785.5074997583498,784.4052927199908,751.356410368381,749.2001351016148
69,3.631561494881638E8,853.3383621591164,693.0689263816649,1476.8364046499405,843.0049048794564,751.3710398987754,786.6681551145169,785.5343758735897,784.4317873428735,751.3714673246969,749.2143572854725
70,3.6334332125798076E8,853.3655554604353,693.0790305867612,1476.9546756051805,843.1246786866312,751.3803726579223,786.6825732247311,785.54862972069,784.4458815041145,751.380775137411,749.2232826789458
71,3.635304930278042E8,853.3927487617744,693.089134791822,1477.0729465604204,843.2444524938063,751.3897054170519,786.6969913349336,785.5628835678036,784.4599756653848,751.3900829501407,749.2322080724442
72,3.6371766479759574E8,853.4199420630581,693.0992389969076,1477.1912175156604,843.3642263009814,751.3990381761772,786.7114094451234,785.5771374148902,784.4740698266329,751.3993907628559,749.2411334659172
73,3.6390483656740874E8,853.4471353643754,693.1093432019627,1477.3094884709003,843.484000108156,751.4083709353096,786.725827555376,785.591391261995,784.4881639878944,751.4086985755708,749.250058859427
74,3.64092008337254E8,853.4743286656914,693.119447406972,1477.4277594261403,843.6037739153311,751.4177036944417,786.7402456655808,785.6056451090996,784.5022581491525,751.4180063882881,749.2589842528874
75,3.642791801070586E8,853.5015219670073,693.1295516120834,1477.5460303813802,843.7235477225062,751.4270364536036,786.7546637757786,785.6198989562644,784.516352310391,751.4273142009955,749.2679096463565
76,3.6446635187687683E8,853.5287152683258,693.1396558171747,1477.6643013366197,843.843321529681,751.4363692127434,786.7690818859929,785.6341528033346,784.5304464716697,751.4366220137287,749.2768350398561
77,3.6465352364667577E8,853.5559085696547,693.149760022226,1477.7825722918597,843.9630953368561,751.4457019718424,786.7834999961775,785.6484066504373,784.5445406329023,751.4459298264657,749.2857604333215
78,3.648406954164971E8,853.5831018709854,693.1598642272455,1477.9008432470996,844.0828691440312,751.4550347309731,786.7979181064042,785.6626604975471,784.5586347941661,751.4552376391663,749.2946858268231
79,3.648972448191252E8,853.6275860768322,693.1683230660467,1478.0885952802955,844.1707141029716,751.4703162316692,786.8231182045521,785.6875419914353,784.5832064578664,751.4705195351067,749.309362531996
