% r                       z                        Pdensity (W/m^3)         Flux2 (1/(m^2*s))        Flux3 (1/(m^2*s))        Flux4 (1/(m^2*s))        Flux5 (1/(m^2*s))        Flux6 (1/(m^2*s))        Flux7 (1/(m^2*s))        Flux8 (1/(m^2*s))        Flux21 (1/(m^2*s))       Flux22 (1/(m^2*s))       Flux23 (1/(m^2*s))       Flux24 (1/(m^2*s))       Flux25 (1/(m^2*s))       Flux26 (1/(m^2*s))       Flux27 (1/(m^2*s))       Flux28 (1/(m^2*s))       Conc1 (1/(m^2*s))        Conc2 (1/(m^2*s))        Conc3 (1/(m^2*s))        Conc4 (1/(m^2*s))        Conc5 (1/(m^2*s))        Conc6 (1/(m^2*s))
0.25                      2.55                     5.6764148436028016E-11   1.523177355814211        2.353351286298569        0.8458878652786196       0.7946815109745639       1.844571235898116        2.366374654982717        0.6494432646867975       -0.006188954219061927    -0.005169830462053936    -0.0017411756980859167   -1.541892224960812E-4    -0.0014634344640746394   0.0011514856790120387    0.0017884876262491438    6.034826928285279E-4     0.05861393909893892      0.12000158830600936      0.03360388989095658      0.03309786297412951      0.002276770367041093     1.250493606958018E-4
0.27                      2.55                     5.810339379794103E-11    1.4212663406811608       2.252711476183591        0.8299266260449061       0.7645457468025282       1.8915083058589777       2.43588989967539         0.6708013266124252       -0.0038917677231398453   -0.0027762273690045474   -5.464057950160866E-4    -4.726473479029567E-4    -4.360799568985298E-4    -5.675090198601106E-4    -6.495013874078654E-5    1.1978043316718191E-4    0.05014785217199157      0.10266878499013711      0.028750207349331324     0.02831727000694836      0.0019479179449656651    1.0698746664662648E-4
0.29000000000000004       2.55                     5.956723273039525E-11    1.3095141610856682       2.1454081706898385       0.8136777177149864       0.7307567950251002       1.9430940006157627       2.511570693227212        0.6941023763381176       -0.0011032901692385891   1.0357312380323316E-4    8.229628079239517E-4     -8.694329709278919E-4    7.984941714442287E-4     -0.0026214023101851806   -0.002288571348134343    -4.6268755579572903E-4   0.040152199701263096     0.0822044689744947       0.023019611348136983     0.022672968653054543     0.0015596518482922945    8.566233527997117E-5
0.31                      2.55                     0                        1.1971893073586801       2.0179712041022806       0.7883539112018343       0.6954359190205541       1.989546388120302        2.589079825503618        0.7189251915824001       0.0018205330523042961    0.002767358128646834     0.001857337638962934     -9.450963406266639E-4    0.0012941072431404083    -0.003929149557463369    -0.004237980794247757    -0.0010100261560858418   0.028663397707489487     0.058683195567858254     0.01643297951426388      0.016185522151890987     0.0011133866026128768    6.115165801501231E-5
0.33                      2.55                     0                        1.0885145793160675       1.890293403309027        0.7609769274195911       0.6608835372733234       2.03061569860356         2.6599807703868152       0.7418895961146152       0.004519753498863805     0.0052182168668217215    0.0027766367065250614    -9.875905104808833E-4    0.0017155638900477569    -0.005095390563709627    -0.0060232388709266695   -0.0015189662325661953   0.01752534954067755      0.0358800280757341       0.010047437952794343     0.009896137788862067     6.807458621557516E-4     3.738929322482381E-5
0.35000000000000003       2.55                     0                        0.9836820762116613       1.7657822075279657       0.7328032871427932       0.6268603976885182       2.0663878125667443       2.7229072556294374       0.7625618613992937       0.007128848276355513     0.007695166791914561     0.0036495465636474       -0.0010873599306102353   0.0022928302984966497    -0.006410344750323365    -0.007848909859413122    -0.0020499697078583882   0.00545890633377171      0.011176137289810609     0.0031296393005675128    0.0030825113718906264    2.1204301175194965E-4    1.1646252711051348E-5
0.37                      2.55                     0                        0.8877485404000496       1.6460195856510338       0.7025452343167243       0.5967466646000766       2.091967089914033        2.772724346261179        0.7792420018054058       0.00897126285577605      0.009319168234598468     0.004273134274878016     -0.001059836956262744    0.002548643322129122     -0.0071618087592805885   -0.008999486995573978    -0.0023842180694540064   -0.002723102263594659    -0.005575066302905489    -0.001561178621235271    -0.001537669485629733    -1.0577481458309075E-4   -5.809577080240411E-6
0.39                      2.55                     0                        0.8008686319326318       1.531221735369792        0.6701795116693986       0.5706153858343931       2.107121888367713        2.8091549102010696       0.7918523179834142       0.0100523387034239       0.010085564541239437     0.00464263184827552      -9.023469815650075E-4    0.0024731098493531445    -0.0073363727946373905   -0.009465611181971983    -0.0025184677645150736   -0.006984482553346169    -0.014299482559641264    -0.004004265645272096    -0.003943967084444502    -2.7130172704707266E-4   -1.4900979042077916E-5
0.41000000000000003       2.55                     0                        0.7218882633127648       1.420678554839507        0.6359653289698934       0.5476145030069798       2.1129880975771584       2.8334124681195956       0.8007718995571127       0.01049854885340551      0.010164783876316214     0.004802128199122673     -6.500929825321181E-4    0.002153070930814309     -0.007063508120157992    -0.009390409359345403    -0.0024954138332177493   -0.00822403977680026     -0.016837254937634716    -0.004714914768856509    -0.004643914840237265    -3.19450464326924E-4     -1.754550081832556E-5
0.43                      2.55                     0                        0.6501731652033148       1.313843802342703        0.600030350229349        0.5273287510780477       2.110292335769255        2.846311519142146        0.8062437512245468       0.010350675507693858     0.009627059094240263     0.004774384309032995     -3.197892072731466E-4    0.0016340049498572212    -0.006409291771578653    -0.008839885026244488    -0.0023353273743322443   -0.006827163056951565    -0.013977398943882434    -0.003914072986054611    -0.0038551325987424166   -2.6519088766218757E-4   -1.4565347232451133E-5
0.45                      2.55                     0                        0.5864795124618423       1.2118151957506513       0.5627058859254677       0.5095640991433787       2.0986826933595673       2.8469210264394706       0.8079908519980152       0.009674482226000586     0.008566870081407243     0.00457321969887309      5.953455963250523E-5     9.724456429130885E-4     -0.0054489667514437635   -0.007888261144199762    -0.002060579736549769    -0.0031650269841275018   -0.006479828364470979    -0.0018145379735867687   -0.0017872136055085714   -1.2294071613551372E-4   -6.752397246020791E-6
0.47000000000000003       2.55                     0                        0.5325704093079268       1.1163155777541056       0.5241024577091341       0.49529019934457763      2.076707862603542        2.8333206719963457       0.8054062234374434       0.008337955982290462     0.006821299300876784     0.004161049570031244     5.137073674279085E-4     9.63021707165237E-5      -0.004071950374030676    -0.006401423147568417    -0.0016303817453681676   0.003516149262517026     0.007198688617579793     0.0020158394824539155    0.0019854837991852663    1.365795332997349E-4     7.501495790047132E-6
0.49                      2.55                     0                        0.48325322057526066      1.0273022492428254       0.4872584555790707       0.47855759266971354      2.0509302516141203       2.8105695404015343       0.8001492218522289       0.007370059353937278     0.00587852680146249      0.0038909093552721816    6.944020798453747E-4     -1.39888971067271E-4     -0.003501107882210464    -0.005635548681838642    -0.001423766609957846    0.004664350186319968     0.009549425262632784     0.0026741132311443047    0.0026338448789388477    1.811796724289454E-4     9.95111432241576E-6
0.51                      2.55                     0                        0.43543248931558537      0.941974559266169        0.4521472542667871       0.4599254058793418       2.0235299893273493       2.7834083828936027       0.7936186851474791       0.006747148094528765     0.005462221004864737     0.0037279803724754672    7.30451782060494E-4      -5.2535588005941576E-5   -0.003373703617645317    -0.005313799364625526    -0.0013514241268415936   0.0028972075462628754    0.005931515822829162     0.0016609947202410177    0.001635982495767096     1.1253767260659267E-4    6.181020368750198E-6
0.53                      2.55                     0                        0.3903192392400672       0.8597190923177589       0.41763510353292777      0.4417055425458483       1.9925789686776993       2.7510035290009283       0.7855074644807855       0.0060778410861042406    0.0049650279612571905    0.0035361681811026204    7.763321351140638E-4     -1.7682610309774768E-5   -0.003168817924168007    -0.004917330493008322    -0.0012557180998378846   0.0018297960710700043    0.0037461811674839502    0.0010490382772492162    0.0010332412487863644    7.107567818140075E-5     3.903761330641162E-6
0.55                      2.55                     0                        0.34791347034870634      0.7805358483975959       0.3837220033774928       0.4238980026692334       1.9580771896651703       2.7133549787235114       0.7758155598521477       0.005362138328663708     0.0043869476706398505    0.003315472781153641     8.320431390060836E-4     -3.5330037978770664E-5   -0.0028864508017785373   -0.004446142066987029    -0.0011366485289467198   0.001462115760741359     0.0029934212965971527    8.382439021689007E-4     8.25621137996656E-4      5.679368915336954E-5     3.1193372080886583E-6
0.5700000000000001        2.55                     0                        0.30716820163492686      0.7047126397109403       0.35121811196859143      0.4053499938893101       1.9213613242030707       2.6715003174819127       0.7648824798616933       0.004810739650483921     0.004024129602741546     0.0031376526449387178    8.327256803422578E-4     5.860328947867138E-5     -0.002768379186375517    -0.0041517999411472255   -0.0010713565854715778   -1.878537373069408E-4    -3.8459702918108146E-4   -1.0769820969397003E-4   -1.0607642741888008E-4   -7.296896079896942E-6    -4.0077480059645657E-7
0.59                      2.55                     0                        0.27000268445919245      0.6342185613015615       0.32047244124507046      0.38686756438269365      1.8810483295579052       2.6236305433482663       0.7521218189104266       0.004350994321111631     0.0037367365500392286    0.002965544950196468     8.120028081155963E-4     1.5520988703834123E-4    -0.002661610604482132    -0.003902238659638914    -0.0010160972840372743   -0.00156645160857631     -0.003207030339939453    -8.980605668773944E-4    -8.845370485806856E-4    -6.0846458344836945E-5   -3.3419315477625697E-6
0.61                      2.55                     0                        0.237204968208972        0.569329443775182        0.29123697198541193      0.36906057216546273      1.8363426206459619       2.5689830279288715       0.7372851256438056       0.0038861655560118607    0.0033813592811024417    0.0027637540503171088    8.018735572091564E-4     1.688344623451136E-4     -0.0024414066101044927   -0.003573019014191693    -9.320714462652711E-4    -0.001592037101692968    -0.0032594120747075064   -9.127289564569912E-4    -8.989845530193698E-4    -6.184028836973619E-5    -3.3965166789874877E-6
0.63                      2.55                     0                        0.20877505288426562      0.5100452871318025       0.26351170418961606      0.3519290172376174       1.7872441974672406       2.5075577712237287       0.7203724000618302       0.0034162533551846124    0.002957997795931187     0.002532279945300639     8.023379276229376E-4     9.947701539898785E-5     -0.0021077672032425985   -0.003164141004805566    -8.192790721555688E-4    -2.646102166569085E-4    -5.417422334852266E-4    -1.5170337843275718E-4   -1.4941894073492866E-4   -1.0278386154594377E-5   -5.645301942711953E-7
0.65                      2.55                     0                        0.18467900353296388      0.45648703276878405      0.23741649983283303      0.3353983733003076       1.733850129122158        2.439393943964042        0.7013998293116407       0.0029524741840813162    0.0024903027285736777    0.0022777882830387853    8.065197083880886E-4     -3.051690253761882E-5    -0.0016936061467163629   -0.0026998965022220424   -6.863294859649097E-4    0.0020077843667539582    0.004110580464141028     0.0011510805419730854    0.0011337469017438024    7.798936600929679E-5     4.2834887969874195E-6
0.67                      2.55                     0                        0.16104282280801915      0.40535759535841887      0.21288586779215857      0.3185147783146356       1.6802284941638668       2.3699131403321005       0.6820544517580963       0.00256632953458544      0.0021978017665639075    0.0020776474028918676    7.608094523752922E-4     6.175529521204548E-6     -0.0015298865928367025   -0.002419665553188811    -6.181339150817246E-4    0.0013081880525284287    0.002678281762318863     7.499957851258978E-4     7.387019124221102E-4     5.081459868251446E-5     2.790941577266002E-6
0.01                      2.57                     4.785382641848457E-11    1.8984525682895632       2.7583854031975554       0.9021777668096501       0.8591896243763437       1.5510435387342383       1.9242145101821135       0.5196753804310954       -0.005588415746578001    -0.005528303632744154    -0.005124335398142705    -8.488342816606653E-4    -9.250909255287975E-4    0.0014550421172617894    0.0024611937164408424    6.325367235162754E-4     0.062110921287086215     0.12716103575667725      0.03560874072008753      0.03507252359352417      0.0024126053841452134    1.3250996467012744E-4
0.03                      2.57                     4.80294622385005E-11     1.8892307229100878       2.747165998701039        0.900307306405771        0.8581615436746786       1.5566541667094862       1.9332124235032913       0.5222989079549593       -0.005880248265631799    -0.0057065236931011344   -0.005076495572372739    -7.962125203638183E-4    -9.989070717124516E-4    0.001534777370660827     0.0025793439165720747    6.598893732446038E-4     0.0620486340689835       0.12703351378462766      0.03557303090684318      0.03503735151941525      0.0024101859307762413    1.3237707858666334E-4
0.05                      2.57                     4.826366623700194E-11    1.8748942394674268       2.7280664405023147       0.8965124340698328       0.855594979747378        1.564457899860098        1.945467958816197        0.5259394764397698       -0.006121198217592607    -0.005740457542695661    -0.004990862669436014    -7.804932806725352E-4    -9.383408617792322E-4    0.0014416601170912234    0.002576629832526652     6.453071002048093E-4     0.06124225032635643      0.12538258686541734      0.035110723972457535     0.03458200627170915      0.0023788631662956298    1.306567067256152E-4
0.06999999999999999       2.57                     4.851153318289114E-11    1.8575661941212072       2.700655849087973        0.8899766267346967       0.8536974054533902       1.5719135624183946       1.959348494800577        0.5299907645620292       -0.006930161907644782    -0.0063902920567771564   -0.005000988660101541    -6.213667709282631E-4    -0.0012345912294033277   0.0018487060678608295    0.0030341430264029363    7.665244789000274E-4     0.062151762174766145     0.12724465019148162      0.03563215516234721      0.03509558544749529      0.002414191787042934     1.325970962803406E-4
0.09                      2.57                     4.8895210475936E-11      1.8321442195211288       2.663712022674081        0.8817261462896013       0.8514538595616491       1.5830083530326493       1.9806153062702627       0.5361177103503227       -0.00815643712633534     -0.007630575421299265    -0.005017711568868147    -2.915598316554335E-4    -0.001980197194257174    0.0028356697127563304    0.0039399953744160155    0.0010397541920580387    0.06564737926535806      0.13440130284832819      0.037636223368971516     0.03706947522956815      0.002549973778984269     1.4005478790004187E-4
0.11                      2.57                     4.9455652824605354E-11   1.796643148470758        2.6189514677050694       0.8730481295282357       0.8460221230536769       1.6005077811458492       2.010479984768253        0.5448549556917324       -0.008937793298218302    -0.008416911140963788    -0.00487173998816719     -3.762692169226409E-5    -0.002513668373008781    0.003492939303834952     0.00451482892303278      0.0012245214886788419    0.0684516577416758       0.1401425629714953       0.039243941031193386     0.038652982944239814     0.0026589017615420386    1.4603754961282494E-4
0.13                      2.57                     5.0102127395481074E-11   1.7538475097701847       2.567622192501612        0.8634638801705319       0.8375394549736994       1.6214833267591462       2.0446696291932964       0.5549887829770648       -0.009307126987002827    -0.008724386091920574    -0.004599705468471149    1.1699321303445021E-4    -0.002773609270506577    0.003756555826991393     0.00472773667494858      0.0013024298794239773    0.06954908419667953      0.14238934794575178      0.03987310532767787      0.039272672918847853     0.00270152964274521      1.4837884382915857E-4
0.15000000000000002       2.57                     5.087139343096377E-11    1.7018250912168245       2.5084284027236774       0.8529841622254847       0.8256093676601393       1.6471159020696122       2.08501426835808         0.5670453166196154       -0.009275083415294023    -0.008592407886250175    -0.004173323351897929    1.8781901847042423E-4    -0.0027996608968454285   0.0036722688618477254    0.004587576496037441     0.001283360763018945     0.06902105079347669      0.1413082937112631       0.039570379105677594     0.03897450532435346      0.002681018978836565     1.4725231589891505E-4
0.17                      2.57                     5.177113778690118E-11    1.6404003223277022       2.441542035532247        0.8417067549412567       0.8104158679402028       1.6775268214442445       2.131896675652707        0.5811284341430913       -0.008846741278356432    -0.008068868285374006    -0.003597962826530179    1.9294402455436282E-4    -0.002650467083816521    0.003311635505087652     0.004143386525941047     0.0011847035544642422    0.06712637258200216      0.13742927793104148      0.03848414332326902      0.037904626712073196     0.0026074230514295687    1.4321013237207132E-4
0.19                      2.57                     5.280712627150658E-11    1.5694545776596236       2.3675042033732394       0.8298484341160097       0.791998293746363        1.7128420277624123       2.185555821690636        0.5973140756696595       -0.007955494781658598    -0.007130638555634735    -0.00287159101560002     1.3542728466360365E-4    -0.0023486065573022122   0.0026945826834395862    0.0033989501377898078    0.001010118898729395     0.06409042984773074      0.13121372654993232      0.03674361049223885      0.0361903038366458       0.0024894964189649716    1.367331287127732E-4
0.21000000000000002       2.57                     5.396829314435097E-11    1.4892462739088463       2.2862462604632277       0.8173306893364052       0.7700489269062808       1.7529020476059216       2.2454197850023845       0.6154518445712798       -0.006563472855530526    -0.005683147107054545    -0.0019838484977444905   -1.5340496405448877E-5   -0.00180036609566892     0.0017034530844548164    0.002269352018628321     7.305014232124242E-4     0.05955420199423746      0.12192660891707202      0.03414295092810732      0.03362880651668376      0.0023132934659857046    1.2705535578418165E-4
0.23                      2.57                     5.5325377972162166E-11   1.3960828091296176       2.1968057621611594       0.8041568704473859       0.7435572176737055       1.8002395070417556       2.314690495744827        0.6366113601834817       -0.004409444717125961    -0.0034137504019916866   -8.56044742226231E-4     -3.236965647996383E-4    -7.941033117420132E-4    3.091085306651124E-5     5.054795166962566E-4     2.6695799914493493E-4    0.051314141765886084     0.10505655496164283      0.029418851492630495     0.028975845317877637     0.0019932207112971553    1.0947567628318568E-4
0.25                      2.57                     5.681184130208643E-11    1.2928476330684298       2.10061934966714         0.790683874284991        0.7133480610651142       1.8523992771284754       2.39034374269022         0.6597862236385437       -0.0017462242802975376   -6.363622048161887E-4    4.5124240434353123E-4    -7.151862509937387E-4    4.3487571637718163E-4    -0.0019984750377724006   -0.00164583455074326     -3.0086483001963985E-4   0.0413969639063206       0.08475290171881562      0.02373324568034507      0.023375856664463422     0.0016080028429463918    8.831796584246777E-5
0.27                      2.57                     0                        1.1855415512100735       1.9877813349675475       0.7709188106542885       0.6805095241559004       1.9025005175165184       2.4691437235197906       0.684612787799362        0.001202014226527204     0.002189748467022401     0.0015973324510330641    -9.165911401142019E-4    0.0012302287382631955    -0.0036427796562324105   -0.0037609739584606827   -8.856374351085751E-4    0.02969625511366866      0.0607977869285568       0.01702512580376197      0.01676875155819021      0.0011535063961622964    6.335519799744917E-5
0.29000000000000004       2.57                     0                        1.0834124366427413       1.86984757413002         0.7465648975569575       0.6490062832752137       1.944808878988113        2.5408272144720017       0.7076288966420692       0.003772023378210725     0.004499320253625367     0.002483226077133242     -9.428823688431392E-4    0.0016036209258009817    -0.00473288601200878     -0.005439683228706456    -0.0013618400757320723   0.019232439993722653     0.03937499137109717      0.01102612801355275      0.010860090165513618     7.470552250325796E-4     4.10312694012221E-5
0.31                      2.57                     0                        0.9859483129255336       1.75336803027745         0.7204822164242901       0.6192250010297928       1.9809499590009807       2.6045473326543536       0.728244919183236        0.005913750725263004     0.0063590875041438805    0.003228958510924891     -9.093444554889316E-4    0.0018253511594906308    -0.00553502759055658     -0.006769593816053059    -0.0017378837257537073   0.010732322548871069     0.021972516638115547     0.006152935474917136     0.0060602809942034       4.1688093863732374E-4    2.2896773261597103E-5
0.33                      2.57                     0                        0.8922178175323032       1.6385416689371075       0.6931241985764686       0.5902912728485356       2.0119148013869945       2.6610732893052793       0.7467402479222731       0.007820167112995187     0.008031359136145408     0.0038910847446314302    -8.763220380310058E-4    0.002049374953310616     -0.0062721994972982625   -0.007965077133700909    -0.002079762874784097    0.0027541278429893895    0.0056385856442552765    0.0015789658604109878    0.0015551888742135036    1.0697995658296504E-4    5.875768312704405E-6
0.35000000000000003       2.57                     0                        0.8042240194585477       1.5277627466161352       0.664662074567167        0.5628841741213445       2.0358944232469223       2.7076422877784005       0.7622976258889307       0.00943842740191272      0.009482510488872877     0.004447406148495587     -8.530716012857394E-4    0.002300871205873563     -0.0069609815669687035   -0.00900078641380814     -0.0023822650247011      -0.004715695194260888    -0.00965454501058378     -0.002703549778488179    -0.002662838153633551    -1.8317409209041955E-4   -1.0060655849851663E-5
0.37                      2.57                     0                        0.7251291886775871       1.421732398199293        0.6341155380085944       0.5393864818905171       2.0496812084909553       2.741101891640643        0.7738628789770221       0.010290007492759082     0.010080713359191423     0.004754405406468021     -7.025287700636294E-4    0.00223091407362009      -0.007086273458982632    -0.009361401841589779    -0.0024880120609215286   -0.008301083621971704    -0.016994988472215453    -0.0047590846869633085   -0.00468741962202953     -3.224431166950432E-4    -1.770986928992705E-5
0.39                      2.57                     0                        0.6549333251894205       1.3204506236865794       0.6014845889007507       0.5197981961560532       2.0532751571190926       2.761452100892006        0.7814360071865472       0.010374907385534283     0.009825967747101039     0.004812082518548732     -4.2469354436467527E-4   0.001839503556550196     -0.006648075173340048    -0.009046923417045827    -0.0023970039834453833   -0.00800203744014307     -0.01638274474063978     -0.004587638865014409    -0.004518555530974441    -3.108271172309067E-4    -1.7071872007521783E-5
0.41000000000000003       2.57                     0                        0.5936364289940488       1.2239174230779952       0.5667692272436363       0.504119316917953        2.0466762691313356       2.76869291553249         0.7850170105175063       0.009693127080238319     0.008718273652601732     0.004620437484737723     -1.9565924188878238E-5   0.0011266396546638824    -0.005646386710040949    -0.008057351140176285    -0.0021092407922726646   -0.0038185566487749876   -0.007817813815856754    -0.0021892123126414785   -0.002156245880468281    -1.4832609369800942E-4   -8.146664002635854E-6
0.43                      2.57                     0                        0.5412385000914715       1.1321327963735404       0.5299694530372511       0.49234984417621674      2.0298845445276843       2.762824335562095        0.784605888969899        0.008244666576871193     0.006757631075693502     0.004179470305034991     5.128540904637618E-4     9.232236796114976E-5     -0.004081208069085341    -0.006392685010981153    -0.0016247224874033732   0.004249358752132536     0.008699804302133608     0.0024361949701554777    0.0023995093294889424    1.650599539036478E-4     9.065754724730712E-6
0.45                      2.57                     0                        0.4934033325585554       1.0461040117264824       0.49451259531115843      0.47804864621892096      2.0089415348787067       2.7475628957214577       0.7814516294765961       0.007151513923106374     0.005557356769594945     0.0038645811995785227    7.840461982032289E-4     -3.4573889829540004E-4   -0.0032605195573744868   -0.0054042308005587195   -0.001349326793831149    0.007161751786681478     0.014662409704362207     0.004105895665189352     0.004044066700417372     2.781874839787925E-4     1.52791724315752E-5
0.47000000000000003       2.57                     0                        0.44642102694881824      0.964486874525285        0.4617579096318408       0.45985381178363727      1.9876473329395148       2.728004906281231        0.7770962540879351       0.006731930358554282     0.005391690454233752     0.003770303065945521     7.759972943384023E-4     -1.4848658045140176E-4   -0.0033133014987337334   -0.005290463767139559    -0.0013379531041086564   0.004167943981984754     0.008533122078084293     0.002389519162086588     0.002353536392882976     1.6189751952436058E-4    8.89206114407935E-6
0.49                      2.57                     0                        0.4021462025232384       0.8859419603523347       0.42960227453094757      0.44207130080523194      1.962802372637443        2.703203220456261        0.7711601947373302       0.006265951044986181     0.005145136891862763     0.0036471417237363877    7.777790413120262E-4     -3.7346679725664366E-6   -0.0032886020111808174   -0.005101977179316311    -0.001303215870498708    0.0018738673421522598    0.0038364092362647975    0.0010743047268953118    0.0010581272215396036    7.278756046708956E-5     3.997784772140037E-6
0.51                      2.57                     0                        0.36057885928181593      0.8104692692076315       0.39804569000847884      0.4247011132837052       1.9344066539724947       2.6731578382465497       0.7636434514247816       0.005753575982402073     0.004817696082481985     0.003495097172951123     7.893914391241009E-4     8.851683914110662E-5     -0.0031864210947157427   -0.004838771037088976    -0.0012451150930013043   2.7952186718398697E-4    5.722711789037072E-4     1.6025235961551862E-4    1.578391863872516E-4     1.0857606806979115E-5    5.96343315757244E-7
0.53                      2.57                     0                        0.3217189972245506       0.7380688010911748       0.36708815606443435      0.40774324921905664      1.9024601769446656       2.637868759652095        0.7545460241502887       0.005194805170801949     0.004409368026091411     0.0033141694135897246    8.108344877746253E-4     1.2826794088961703E-4    -0.0030067587493385053   -0.004500845340457552    -0.0011636507716164444   -6.150924429200646E-4    -0.0012592920939989744   -3.5263793975279077E-4   -3.4732771257407963E-4   -2.389234145597065E-5    -1.312263225069026E-6
0.55                      2.57                     0                        0.2855666163514424       0.6687405560029649       0.3367296726988142       0.39119770861128644      1.8669629415539584       2.597335984672897        0.7438679129138518       0.004589638610185819     0.003920152722691043     0.0031043584456521946    8.421081872636001E-4     1.1551863727296477E-4    -0.002749614975049108    -0.0040882000894220385   -0.0010588229063441283   -8.09975588159891E-4     -0.00165828058244324     -4.643661712096142E-4    -4.573734753443885E-4    -3.1462284321759636E-5   -1.7280348503387655E-6
0.5700000000000001        2.57                     0                        0.25182191126079584      0.6031118963339577       0.30762480654080115      0.37436450091398643      1.8285561158517314       2.551861703055492        0.7317123948559785       0.004079352489046501     0.0035404497684911203    0.002910016478879091     8.412459450266945E-4     1.5049795285139626E-4    -0.002563673068275979    -0.0037597007903257696   -9.788252590973317E-4    -0.0014899555960349953   -0.0030504183949797543   -8.542047260645708E-4    -8.413416145238475E-4    -5.787508571183774E-5    -3.17873184456701E-6
0.59                      2.57                     0                        0.22190720931580668      0.5430016021850597       0.2802891177090534       0.3576801087483371       1.7863601907289923       2.5001236139820606       0.7176506508168916       0.00365121975539         0.0032189627017166268    0.002716156531446041     8.224334156966316E-4     1.764490664309685E-4     -0.002372132484231016    -0.0034600104704063128   -9.037537613418323E-4    -0.0017502519257627228   -0.0035833287142269642   -0.0010034349149523373   -9.883246084402748E-4    -6.798590541247743E-5    -3.734058617077087E-6
0.61                      2.57                     0                        0.19636030829633133      0.4884962689191608       0.25446363034116787      0.3416711538720731       1.739771551339475        2.441607783622879        0.7015128744624504       0.0032180035860060185    0.002829491418707662     0.0024926133788758797    8.1421450768679E-4       1.1941815775764321E-4    -0.002067156487701797    -0.003080661786547945    -7.999157272486331E-4    -6.575358773377396E-4    -0.001346187457483855    -3.7697113623627696E-4   -3.712944856335806E-4    -2.5540992873076395E-5   -1.4028137736459683E-6
0.63                      2.57                     0                        0.1750281085695322       0.43956067169330926      0.23021986242045675      0.3262642522302798       1.6889663803427635       2.3765004649336454       0.6833593626658874       0.002788812308985857     0.0023920163107023122    0.0022457225598860034    8.113636299050444E-4     -1.9186332190219738E-6   -0.0016766064651418595   -0.002642333941222254    -6.745845655453774E-4    0.0014533482011168434    0.0029754712816914223    8.332173826623836E-4     8.206703107441163E-4     5.6453126477473165E-5    3.100632139929747E-6
0.65                      2.57                     0                        0.15472728771500857      0.39399274891544367      0.2079113152047729       0.3105369944486009       1.6374159173562997       2.309243095996313        0.6645768237315339       0.002460211776963573     0.0021340387725927046    0.0020532760980113366    7.60276971742751E-4      2.735932413523366E-5     -0.0015208295028576607   -0.002383919551495411    -6.115042275407839E-4    8.002661043604337E-4     0.0016384021457526163    4.587996382396285E-4     4.51890766465166E-4      3.108513401700782E-5     1.7073202428499411E-6
0.67                      2.57                     0                        0.13523661659588404      0.35017876918131613      0.1864247843926495       0.29503235720918575      1.5850784993318439       2.2405848362259104       0.6453571939359234       0.002142050810766425     0.0018815318001267128    0.0018666649471350285    7.12286030521077E-4      4.9373107217859485E-5    -0.0013635974686937234   -0.002130045693013749    -5.487566144601865E-4    3.219503484634566E-4     6.591359285045453E-4     1.845769833325696E-4     1.8179751577401902E-4    1.2505677391905943E-5    6.868619627012016E-7
0.01                      2.59                     4.572800042157778E-11    1.7498203431431136       2.524761762930734        0.8303618563140888       0.8010971408730967       1.4824974981825143       1.8487386413651707       0.5002163179594388       -0.006129986140839038    -0.005770584037185159    -0.0048525039864131345   -6.990693576580353E-4    -9.007051506057042E-4    0.0015516567044387458    0.002679008341073418     6.79376992147241E-4      0.059035699597384264     0.12086506771852155      0.03384568891637594      0.03333602084920223      0.0022931530196935272    1.2594916169037938E-4
0.03                      2.59                     4.5955765149601327E-11   1.7388216868154347       2.5120323346609372       0.8284862769271997       0.8000262998093977       1.489813170948489        1.8602176315822958       0.5035599185164512       -0.006483720097442518    -0.005961186875805116    -0.004785847746184249    -6.413358577602824E-4    -9.688096659230313E-4    0.0016144752333044842    0.002800940095619159     7.038147671829762E-4     0.05878448789828209      0.12035075656051475      0.033701667026604945     0.03319416772480553      0.0022833950788152587    1.2541321643819273E-4
0.05                      2.59                     4.614533587949882E-11    1.7267649051512999       2.4923369542434033       0.8237908274368644       0.7999221990364218       1.4950147886230274       1.870866878442041        0.5065982057468634       -0.007426714475266834    -0.006803669476278709    -0.004844825178510461    -4.3657931730897714E-4   -0.0014137652136431203   0.0022130367596040895    0.0034136257566785067    8.715305715500238E-4     0.06015446361531791      0.12315553754797683      0.03448708622647902      0.03396775962559551      0.002336609726458169     1.2833597833097267E-4
0.06999999999999999       2.59                     4.647134622593823E-11    1.7062912647053574       2.4641563856847952       0.8178737340220112       0.7983680522734738       1.5044156496574042       1.8886595594770765       0.5117112088058723       -0.008447421636602477    -0.007841777788770377    -0.004849113935103428    -1.5496345820027832E-4   -0.0020612986970844566   0.0030544563817905736    0.004175669449646199     0.0011004498101738634    0.06277921191825019      0.12852924165483967      0.03599187765184849      0.03544989102654761      0.0024385641292661827    1.3393572307283418E-4
